purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
123.0,63,38,16,7749.0,1197,0.06504727746984024,0.0034235409194652757,80.59893489838062
122.0,17,11,7,2074.0,1214,0.0659710900989023,0.0009238126290620585,80.59893489838062
121.0,27,15,7,3267.0,1241,0.06743832192153026,0.0014672318226279751,80.59893489838062
120.0,53,25,12,6360.0,1294,0.07031844364742963,0.0028801217258993587,80.59893489838062
119.0,106,59,22,12614.0,1400,0.07607868709922834,0.005760243451798717,80.59893489838062
118.0,17,8,6,2006.0,1417,0.0770024997282904,0.0009238126290620585,80.59893489838062
116.0,120,67,10,13920.0,1537,0.0835235300510814,0.006521030322791001,80.59893489838062
115.0,54,26,14,6210.0,1591,0.08645799369633736,0.0029344636452559502,80.59893489838062
114.0,170,85,17,19380.0,1761,0.09569611998695794,0.009238126290620584,80.59893489838062
113.0,169,94,15,19097.0,1930,0.10487990435822193,0.009183784371263994,80.59893489838062
112.0,3,2,2,336.0,1933,0.1050429301162917,0.00016302575806977502,80.59893489838062
111.0,410,230,42,45510.0,2343,0.1273231170524943,0.022280186936202588,80.59893489838062
110.0,111,54,26,12212.0,2454,0.13335507010107597,0.006031953048581676,80.59893489838062
109.0,456,263,41,49622.0,2910,0.15813498532768178,0.024779915226605803,80.59893489838062
108.75,4,2,1,435.0,2914,0.15835235300510814,0.0002173676774263667,80.59893489838062
108.0,29,16,7,3132.0,2943,0.1599282686664493,0.0015759156613411585,80.59893489838062
107.75,142,76,10,15300.5,3085,0.1676448212150853,0.0077165525486360175,80.59893489838062
107.0,27,16,2,2889.0,3112,0.1691120530377133,0.0014672318226279751,80.59893489838062
106.0,1109,622,52,117554.0,4221,0.22937724160417347,0.06026518856646017,80.59893489838062
105.0,2,1,1,210.0,4223,0.22948592544288665,0.00010868383871318335,80.59893489838062
104.0,2,1,1,208.0,4225,0.22959460928159983,0.00010868383871318335,80.59893489838062
103.5,2,1,1,207.0,4227,0.229703293120313,0.00010868383871318335,80.59893489838062
103.0,325,169,29,33459.0,4552,0.2473644169112053,0.017661123790892293,80.59893489838062
102.75,120,61,9,12329.25,4672,0.2538854472339963,0.006521030322791001,80.59893489838062
102.0,426,222,43,43452.0,5098,0.27703510487990435,0.023149657645908053,80.59893489838062
101.0,20,12,4,2020.0,5118,0.2781219432670362,0.0010868383871318334,80.59893489838062
100.0,1030,563,53,103000.0,6148,0.3340941202043256,0.055972176937289425,80.59893489838062
99.0,20,13,4,1980.0,6168,0.33518095859145747,0.0010868383871318334,80.59893489838062
98.5,44,22,21,4334.0,6212,0.3375720030431475,0.0023910444516900336,80.59893489838062
98.0,48,29,6,4704.0,6260,0.3401804151722639,0.0026084121291164004,80.59893489838062
95.5,12,6,6,1146.0,6272,0.34083251820454297,0.0006521030322791001,80.59893489838062
95.0,696,430,97,66120.0,6968,0.3786544940767308,0.03782197587218781,80.59893489838062
94.0,71,39,24,6674.0,7039,0.3825127703510488,0.0038582762743180087,80.59893489838062
93.0,91,47,7,8463.0,7130,0.3874578850124986,0.004945114661449842,80.59893489838062
92.0,213,102,10,19596.0,7343,0.3990327138354527,0.011574828822954027,80.59893489838062
91.0,63,32,11,5733.0,7406,0.4024562547549179,0.0034235409194652757,80.59893489838062
90.5,12,6,6,1086.0,7418,0.40310835778719706,0.0006521030322791001,80.59893489838062
90.0,76,37,11,6840.0,7494,0.40723834365829803,0.0041299858711009675,80.59893489838062
89.0,13,7,3,1157.0,7507,0.4079447886099337,0.0007064449516356918,80.59893489838062
88.0,159,85,12,13992.0,7666,0.4165851537876318,0.008640365177698076,80.59893489838062
87.55,2,1,1,175.1,7668,0.416693837626345,0.00010868383871318335,80.59893489838062
87.0,1,1,1,87.0,7669,0.41674817954570154,5.4341919356591676e-05,80.59893489838062
86.0,26,12,10,2236.0,7695,0.4181610694489729,0.0014128899032713835,80.59893489838062
85.0,461,252,54,39185.0,8156,0.4432126942723617,0.02505162482338876,80.59893489838062
