purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
275.0,4,2,1,1100.0,4,0.0007925500297206261,0.0007925500297206261,77.24529423419854,40.947800190606735,0.5123031422944251
229.0,1,1,1,229.0,5,0.0009906875371507827,0.00019813750743015652,77.24529423419854,40.947800190606735,0.5123031422944251
219.0,1,1,1,219.0,6,0.0011888250445809391,0.00019813750743015652,77.24529423419854,40.947800190606735,0.5123031422944251
207.0,1,1,1,207.0,7,0.0013869625520110957,0.00019813750743015652,77.24529423419854,40.947800190606735,0.5123031422944251
199.0,19,10,1,3781.0,26,0.00515157519318407,0.003764612641172974,77.24529423419854,40.947800190606735,0.5123031422944251
195.0,2,1,1,390.0,28,0.005547850208044383,0.00039627501486031304,77.24529423419854,40.947800190606735,0.5123031422944251
189.0,1,1,1,189.0,29,0.005745987715474539,0.00019813750743015652,77.24529423419854,40.947800190606735,0.5123031422944251
175.0,10,6,1,1750.0,39,0.0077273627897761045,0.0019813750743015654,77.24529423419854,40.947800190606735,0.5123031422944251
169.0,74,45,1,12506.0,113,0.022389538339607686,0.014662175549831583,77.24529423419854,40.947800190606735,0.5123031422944251
167.0,23,12,1,3841.0,136,0.026946701010501287,0.0045571626708936,77.24529423419854,40.947800190606735,0.5123031422944251
159.0,504,297,1,80136.0,640,0.12680800475530019,0.09986130374479889,77.24529423419854,40.947800190606735,0.5123031422944251
139.0,16,9,1,2224.0,656,0.12997820487418268,0.0031702001188825043,77.24529423419854,40.947800190606735,0.5123031422944251
137.0,4,2,1,548.0,660,0.1307707549039033,0.0007925500297206261,77.24529423419854,40.947800190606735,0.5123031422944251
135.0,4,2,1,540.0,664,0.13156330493362395,0.0007925500297206261,77.24529423419854,40.947800190606735,0.5123031422944251
130.0,5,2,1,650.0,669,0.1325539924707747,0.0009906875371507827,77.24529423419854,40.947800190606735,0.5123031422944251
129.0,61,31,2,7869.0,730,0.14464038042401425,0.012086387953239549,77.24529423419854,40.947800190606735,0.5123031422944251
125.0,4,3,1,500.0,734,0.1454329304537349,0.0007925500297206261,77.24529423419854,40.947800190606735,0.5123031422944251
119.0,12,8,1,1428.0,746,0.14781058054289678,0.0023776500891618782,77.24529423419854,40.947800190606735,0.5123031422944251
115.0,6,3,1,690.0,752,0.1489994055874777,0.0011888250445809391,77.24529423419854,40.947800190606735,0.5123031422944251
109.0,32,18,1,3488.0,784,0.1553398058252427,0.006340400237765009,77.24529423419854,40.947800190606735,0.5123031422944251
108.0,5,2,1,540.0,789,0.1563304933623935,0.0009906875371507827,77.24529423419854,40.947800190606735,0.5123031422944251
107.0,7,4,1,749.0,796,0.1577174559144046,0.0013869625520110957,77.24529423419854,40.947800190606735,0.5123031422944251
103.5,2,1,1,207.0,798,0.15811373092926492,0.00039627501486031304,77.24529423419854,40.947800190606735,0.5123031422944251
100.0,2,1,1,200.0,800,0.15851000594412523,0.00039627501486031304,77.24529423419854,40.947800190606735,0.5123031422944251
99.0,290,164,1,28710.0,1090,0.2159698830988706,0.0574598771547454,77.24529423419854,40.947800190606735,0.5123031422944251
95.0,78,32,1,7410.0,1168,0.23142460867842282,0.015454725579552209,77.24529423419854,40.947800190606735,0.5123031422944251
90.0,9,5,1,810.0,1177,0.23320784624529423,0.0017832375668714088,77.24529423419854,40.947800190606735,0.5123031422944251
89.0,34,22,1,3026.0,1211,0.23994452149791956,0.006736675252625322,77.24529423419854,40.947800190606735,0.5123031422944251
87.0,16,8,1,1392.0,1227,0.24311472161680206,0.0031702001188825043,77.24529423419854,40.947800190606735,0.5123031422944251
85.0,93,49,1,7905.0,1320,0.2615415098078066,0.01842678819100456,77.24529423419854,40.947800190606735,0.5123031422944251
83.0,17,10,1,1411.0,1337,0.26490984743411927,0.003368337626312661,77.24529423419854,40.947800190606735,0.5123031422944251
80.0,91,48,1,7280.0,1428,0.2829403606102635,0.018030513176144243,77.24529423419854,40.947800190606735,0.5123031422944251
79.0,368,209,2,29072.0,1796,0.3558549633445611,0.0729146027342976,77.24529423419854,40.947800190606735,0.5123031422944251
77.0,5,4,1,385.0,1801,0.3568456508817119,0.0009906875371507827,77.24529423419854,40.947800190606735,0.5123031422944251
75.0,889,423,2,66675.0,2690,0.532989894987121,0.17614424410540916,77.24529423419854,40.947800190606735,0.5123031422944251
73.0,3,2,1,219.0,2693,0.5335843075094115,0.0005944125222904696,77.24529423419854,40.947800190606735,0.5123031422944251
71.0,6,2,1,426.0,2699,0.5347731325539925,0.0011888250445809391,77.24529423419854,40.947800190606735,0.5123031422944251
70.0,103,48,1,7210.0,2802,0.5551812958192986,0.02040816326530612,77.24529423419854,40.947800190606735,0.5123031422944251
69.0,37,20,1,2553.0,2839,0.5625123835942144,0.007331087774915791,77.24529423419854,40.947800190606735,0.5123031422944251
65.0,442,217,2,28730.0,3281,0.6500891618783435,0.08757677828412919,77.24529423419854,40.947800190606735,0.5123031422944251
63.0,2,1,1,126.0,3283,0.6504854368932039,0.00039627501486031304,77.24529423419854,40.947800190606735,0.5123031422944251
60.0,4,2,1,240.0,3287,0.6512779869229245,0.0007925500297206261,77.24529423419854,40.947800190606735,0.5123031422944251
55.0,359,182,2,19745.0,3646,0.7224093520903507,0.0711313651674262,77.24529423419854,40.947800190606735,0.5123031422944251
50.0,13,6,1,650.0,3659,0.7249851396869428,0.002575787596592035,77.24529423419854,40.947800190606735,0.5123031422944251
48.0,9,4,1,432.0,3668,0.7267683772538142,0.0017832375668714088,77.24529423419854,40.947800190606735,0.5123031422944251
45.0,510,248,2,22950.0,4178,0.827818506043194,0.10105012878937983,77.24529423419854,40.947800190606735,0.5123031422944251
40.0,245,104,1,9800.0,4423,0.8763621953635823,0.04854368932038835,77.24529423419854,40.947800190606735,0.5123031422944251
38.0,7,3,1,266.0,4430,0.8777491579155934,0.0013869625520110957,77.24529423419854,40.947800190606735,0.5123031422944251
35.0,297,150,2,10395.0,4727,0.9365959976223499,0.05884683970675649,77.24529423419854,40.947800190606735,0.5123031422944251
34.0,2,1,1,68.0,4729,0.9369922726372102,0.00039627501486031304,77.24529423419854,40.947800190606735,0.5123031422944251
30.0,147,71,1,4410.0,4876,0.9661184862294432,0.02912621359223301,77.24529423419854,40.947800190606735,0.5123031422944251
25.0,32,19,1,800.0,4908,0.9724588864672082,0.006340400237765009,77.24529423419854,40.947800190606735,0.5123031422944251
20.0,139,62,1,2780.0,5047,1.0,0.027541113532791758,77.24529423419854,40.947800190606735,0.5123031422944251
