purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
34.5,29,12,1,1000.5,13798,0.8590461959905367,0.0018055036732660939,56.2072282405678,20.947352277790653,0.36765824892661336
34.0,9,4,1,306.0,13807,0.8596065247167227,0.0005603287261860292,56.2072282405678,20.947352277790653,0.36765824892661336
31.2,2,1,1,62.4,13809,0.8597310422114307,0.00012451749470800648,56.2072282405678,20.947352277790653,0.36765824892661336
30.0,245,96,4,7350.0,14054,0.8749844353131615,0.015253393101730793,56.2072282405678,20.947352277790653,0.36765824892661336
29.0,770,279,6,22330.0,14824,0.922923670775744,0.04793923546258249,56.2072282405678,20.947352277790653,0.36765824892661336
25.0,435,143,8,10875.0,15259,0.9500062258747354,0.027082555098991407,56.2072282405678,20.947352277790653,0.36765824892661336
24.65,41,16,4,1010.65,15300,0.9525588345162496,0.0025526086415141327,56.2072282405678,20.947352277790653,0.36765824892661336
21.0,2,1,1,42.0,15302,0.9526833520109576,0.00012451749470800648,56.2072282405678,20.947352277790653,0.36765824892661336
20.0,630,233,4,12600.0,15932,0.9919063628439796,0.03922301083302204,56.2072282405678,20.947352277790653,0.36765824892661336
17.0,24,11,3,408.0,15956,0.9934005727804757,0.0014942099364960778,56.2072282405678,20.947352277790653,0.36765824892661336
15.0,106,45,1,1590.0,16062,1.0,0.006599427219524343,56.2072282405678,20.947352277790653,0.36765824892661336
