purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
37.0,657,323,53,24310.0,6192,0.27662616154395997,0.02935132237312366,31.626456397426733
36.8,3,2,1,110.39999999999999,6195,0.2767601858470336,0.000134024303073624,31.626456397426733
36.0,508,282,42,18288.0,6703,0.29945496783416725,0.022694781987133667,31.626456397426733
35.0,2153,986,56,75355.0,8856,0.3956397426733381,0.09618477483917083,31.626456397426733
34.5,938,501,53,32361.0,9794,0.4375446747676912,0.04190493209435311,31.626456397426733
34.0,371,206,50,12614.0,10165,0.4541190135811294,0.01657433881343817,31.626456397426733
33.0,908,495,49,29964.0,11073,0.49468370264474626,0.04056468906361687,31.626456397426733
32.0,4,2,1,128.0,11077,0.4948624017155111,0.00017869907076483203,31.626456397426733
31.5,143,93,49,4504.5,11220,0.5012508934953538,0.006388491779842745,31.626456397426733
31.0,669,353,21,20739.0,11889,0.531138313080772,0.029887419585418157,31.626456397426733
30.0,733,378,81,21990.0,12622,0.5638849177984274,0.03274660471765547,31.626456397426733
29.75,7,3,3,208.25,12629,0.5641976411722659,0.00031272337383845606,31.626456397426733
29.6,23,12,3,680.8000000000001,12652,0.5652251608291637,0.0010275196568977842,31.626456397426733
29.0,935,338,7,27115.0,13587,0.6069960686204432,0.04177090779127948,31.626456397426733
28.8,2,2,2,57.6,13589,0.6070854181558256,8.934953538241601e-05,31.626456397426733
28.5,2,1,1,57.0,13591,0.607174767691208,8.934953538241601e-05,31.626456397426733
28.0,318,165,26,8904.0,13909,0.6213813438170122,0.014206576125804145,31.626456397426733
27.5,99,33,11,2722.5,14008,0.6258041458184418,0.0044228020014295925,31.626456397426733
27.2,3,1,1,81.6,14011,0.6259381701215153,0.000134024303073624,31.626456397426733
26.25,80,41,7,2100.0,14091,0.6295121515368121,0.0035739814152966403,31.626456397426733
26.0,1326,691,33,34476.0,15417,0.6887508934953538,0.05923874195854181,31.626456397426733
25.9,16,6,5,414.4,15433,0.6894656897784132,0.0007147962830593281,31.626456397426733
25.25,28,15,6,707.0,15461,0.690716583273767,0.0012508934953538242,31.626456397426733
25.0,864,349,38,21600.0,16325,0.7293155825589707,0.03859899928520372,31.626456397426733
24.65,44,18,5,1084.6,16369,0.7312812723373838,0.001965689778413152,31.626456397426733
24.5,5,3,3,122.5,16374,0.7315046461758399,0.00022337383845604002,31.626456397426733
24.25,36,25,6,873.0,16410,0.7331129378127234,0.0016082916368834882,31.626456397426733
24.0,358,211,48,8592.0,16768,0.7491065046461758,0.015993566833452467,31.626456397426733
23.0,1698,927,95,39054.0,18466,0.824964260185847,0.0758577555396712,31.626456397426733
22.0,648,408,98,14256.0,19114,0.8539135096497498,0.028949249463902788,31.626456397426733
21.0,109,80,67,2289.0,19223,0.8587830593280915,0.004869549678341673,31.626456397426733
20.5,2,1,1,41.0,19225,0.8588724088634739,8.934953538241601e-05,31.626456397426733
20.0,1131,490,61,22620.0,20356,0.9093995711222301,0.05052716225875625,31.626456397426733
19.55,6,4,2,117.30000000000001,20362,0.9096676197283774,0.000268048606147248,31.626456397426733
19.2,2,2,2,38.4,20364,0.9097569692637598,8.934953538241601e-05,31.626456397426733
18.75,8,4,4,150.0,20372,0.9101143674052895,0.00035739814152966406,31.626456397426733
18.5,8,4,3,148.0,20380,0.9104717655468192,0.00035739814152966406,31.626456397426733
18.4,10,4,2,184.0,20390,0.9109185132237312,0.00044674767691208004,31.626456397426733
18.0,359,191,50,6462.0,20749,0.9269567548248749,0.016038241601143675,31.626456397426733
17.75,82,43,8,1455.5,20831,0.930620085775554,0.0036633309506790565,31.626456397426733
17.6,1,1,1,17.6,20832,0.9306647605432452,4.467476769120801e-05,31.626456397426733
