price_per_seat,seats_sold,transactions,num_events,total_revenue
17.0,11,4,3,187.0
20.0,374,145,5,7480.0
21.0,2,1,1,42.0
24.65,15,7,3,369.75
24.650000000000002,15,5,3,369.75000000000006
25.0,164,51,5,4100.0
29.0,283,102,4,8207.0
30.0,127,58,4,3810.0
34.0,2,1,1,68.0
34.5,15,5,1,517.5
35.0,330,132,6,11550.0
37.0,3,2,1,111.0
40.0,47,21,1,1880.0
43.0,14,5,4,602.0
45.0,158,64,3,7110.0
