purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
59.0,1525,643,65,89975.0,28634,0.40293256782618486,0.021459529438252842,58.92905972081504,28.26730241382105,0.4722450422574368
58.65,42,18,4,2463.2999999999997,28676,0.4035235843746482,0.000591016548463357,58.92905972081504,28.26730241382105,0.4722450422574368
58.0,353,174,12,20474.0,29029,0.4084909377462569,0.004967353371608691,58.92905972081504,28.26730241382105,0.4722450422574368
57.75,2,1,1,115.5,29031,0.4085190813914218,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
57.6,5,2,2,288.0,29036,0.4085894405043341,7.03591129123044e-05,58.92905972081504,28.26730241382105,0.4722450422574368
57.0,632,300,22,36024.0,29668,0.4174828323764494,0.008893391872115276,58.92905972081504,28.26730241382105,0.4722450422574368
56.0,2882,1428,54,161392.0,32550,0.4580378250591017,0.04055499268265226,58.92905972081504,28.26730241382105,0.4722450422574368
55.0,2604,1133,67,143220.0,35154,0.4946808510638298,0.03664302600472813,58.92905972081504,28.26730241382105,0.4722450422574368
54.0,795,425,56,42953.0,35949,0.5058679500168862,0.0111870989530564,58.92905972081504,28.26730241382105,0.4722450422574368
53.9,17,6,5,916.3,35966,0.5061071710007881,0.00023922098390183495,58.92905972081504,28.26730241382105,0.4722450422574368
53.0,751,353,39,39803.0,36717,0.5166751097602161,0.010567938759428122,58.92905972081504,28.26730241382105,0.4722450422574368
52.0,76,40,9,3952.0,36793,0.5177445682764832,0.0010694585162670269,58.92905972081504,28.26730241382105,0.4722450422574368
51.5,43,23,14,2214.5,36836,0.518349656647529,0.0006050883710458178,58.92905972081504,28.26730241382105,0.4722450422574368
51.0,4663,2036,64,237813.0,41499,0.583966565349544,0.06561690870201509,58.92905972081504,28.26730241382105,0.4722450422574368
50.4,18,10,6,907.1999999999999,41517,0.5842198581560284,0.00025329280648429586,58.92905972081504,28.26730241382105,0.4722450422574368
50.15,40,16,4,2006.0,41557,0.5847827310593268,0.0005628729032984353,58.92905972081504,28.26730241382105,0.4722450422574368
50.0,888,490,73,44420.0,42445,0.597278509512552,0.012495778453225262,58.92905972081504,28.26730241382105,0.4722450422574368
49.6,16,8,1,793.6,42461,0.5975036586738715,0.00022514916131937407,58.92905972081504,28.26730241382105,0.4722450422574368
49.0,2008,789,35,98261.33,44469,0.6257598784194529,0.028256219745581446,58.92905972081504,28.26730241382105,0.4722450422574368
48.0,418,224,21,20064.0,44887,0.6316419002589215,0.005882021839468648,58.92905972081504,28.26730241382105,0.4722450422574368
47.0,128,60,16,6016.0,45015,0.6334430935494765,0.0018011932905549926,58.92905972081504,28.26730241382105,0.4722450422574368
46.75,40,18,5,1870.0,45055,0.634005966452775,0.0005628729032984353,58.92905972081504,28.26730241382105,0.4722450422574368
46.0,995,529,50,45770.0,46050,0.6480074299223235,0.014001463469548576,58.92905972081504,28.26730241382105,0.4722450422574368
45.5,4,3,2,182.0,46054,0.6480637172126534,5.628729032984352e-05,58.92905972081504,28.26730241382105,0.4722450422574368
45.0,3991,1865,74,179595.0,50045,0.7042243611392548,0.056160643926601375,58.92905972081504,28.26730241382105,0.4722450422574368
44.0,531,238,39,23364.0,50576,0.7116964989305414,0.007472137791286727,58.92905972081504,28.26730241382105,0.4722450422574368
43.35,17,7,3,736.95,50593,0.7119357199144433,0.00023922098390183495,58.92905972081504,28.26730241382105,0.4722450422574368
43.0,754,409,69,32362.5,51347,0.7225458741416189,0.010610154227175504,58.92905972081504,28.26730241382105,0.4722450422574368
42.0,75,40,14,3150.0,51422,0.7236012608353034,0.0010553866936845661,58.92905972081504,28.26730241382105,0.4722450422574368
41.5,2,1,1,83.0,51424,0.7236294044804683,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
41.25,2,1,1,82.5,51426,0.7236575481256332,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
41.0,1842,916,56,75443.0,53268,0.7495778453225261,0.02592029719689294,58.92905972081504,28.26730241382105,0.4722450422574368
40.8,33,17,7,1346.3999999999999,53301,0.7500422154677474,0.00046437014522120906,58.92905972081504,28.26730241382105,0.4722450422574368
40.0,776,384,49,31040.0,54077,0.760961949791737,0.010919734323989643,58.92905972081504,28.26730241382105,0.4722450422574368
39.2,4,2,2,156.8,54081,0.7610182370820668,5.628729032984352e-05,58.92905972081504,28.26730241382105,0.4722450422574368
39.0,1577,651,19,61503.0,55658,0.7832095012946076,0.022191264212540807,58.92905972081504,28.26730241382105,0.4722450422574368
38.5,42,23,15,1617.0,55700,0.783800517843071,0.000591016548463357,58.92905972081504,28.26730241382105,0.4722450422574368
38.25,46,22,5,1759.5,55746,0.7844478216818642,0.0006473038387932005,58.92905972081504,28.26730241382105,0.4722450422574368
38.0,1164,642,48,44233.0,56910,0.8008274231678487,0.016379601485984465,58.92905972081504,28.26730241382105,0.4722450422574368
37.0,738,356,52,27306.0,57648,0.8112124282337049,0.01038500506585613,58.92905972081504,28.26730241382105,0.4722450422574368
