purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
71.2,2,1,1,142.4,11129,0.27006891865657157,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
71.0,459,233,32,32589.0,11588,0.28120753251795766,0.011138613861386138,63.06850854203066,25.918695157848106,0.4077477218794107
70.0,457,231,27,31990.0,12045,0.2922976121141526,0.011090079596194914,63.06850854203066,25.918695157848106,0.4077477218794107
69.0,1101,515,16,75969.0,13146,0.31901572510192194,0.026718112987769365,63.06850854203066,25.918695157848106,0.4077477218794107
68.0,403,180,22,27404.0,13549,0.3287953795379538,0.009779654436031838,63.06850854203066,25.918695157848106,0.4077477218794107
67.0,503,284,26,33701.0,14052,0.34100174723354687,0.01220636769559309,63.06850854203066,25.918695157848106,0.4077477218794107
66.0,351,191,8,23166.0,14403,0.34951951077460686,0.008517763541059988,63.06850854203066,25.918695157848106,0.4077477218794107
65.5,3,3,1,196.5,14406,0.3495923121723937,7.280139778683751e-05,63.06850854203066,25.918695157848106,0.4077477218794107
65.0,562,256,31,36530.0,14968,0.3632304406911279,0.013638128518734227,63.06850854203066,25.918695157848106,0.4077477218794107
64.0,663,307,47,42432.0,15631,0.379319549602019,0.01608910891089109,63.06850854203066,25.918695157848106,0.4077477218794107
63.0,84,46,13,5292.0,15715,0.3813579887400505,0.0020384391380314504,63.06850854203066,25.918695157848106,0.4077477218794107
62.5,11,5,2,687.5,15726,0.3816249271986022,0.0002669384585517375,63.06850854203066,25.918695157848106,0.4077477218794107
62.0,638,285,17,39556.0,16364,0.397107357794603,0.015482430596000777,63.06850854203066,25.918695157848106,0.4077477218794107
61.6,10,9,2,616.0,16374,0.3973500291205591,0.00024267132595612501,63.06850854203066,25.918695157848106,0.4077477218794107
61.2,8,4,1,489.6,16382,0.397544166181324,0.00019413706076490002,63.06850854203066,25.918695157848106,0.4077477218794107
61.0,824,453,28,50264.0,17206,0.41754028344010874,0.019996117258784703,63.06850854203066,25.918695157848106,0.4077477218794107
60.8,4,1,1,243.2,17210,0.4176373519704912,9.706853038245001e-05,63.06850854203066,25.918695157848106,0.4077477218794107
60.0,596,269,15,35770.0,17806,0.43210056299747623,0.014463211026985051,63.06850854203066,25.918695157848106,0.4077477218794107
59.0,1074,463,57,63366.0,18880,0.45816346340516406,0.026062900407687828,63.06850854203066,25.918695157848106,0.4077477218794107
58.65,4,1,1,234.6,18884,0.4582605319355465,9.706853038245001e-05,63.06850854203066,25.918695157848106,0.4077477218794107
58.0,277,136,9,16066.0,19161,0.4649825276645312,0.006721995728984663,63.06850854203066,25.918695157848106,0.4077477218794107
57.6,2,1,1,115.2,19163,0.4650310619297224,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
57.0,605,288,21,34485.0,19768,0.47971267715006793,0.014681615220345563,63.06850854203066,25.918695157848106,0.4077477218794107
56.0,2219,1104,52,124264.0,21987,0.5335614443797321,0.05384876722966414,63.06850854203066,25.918695157848106,0.4077477218794107
55.0,1804,789,65,99220.0,23791,0.577339351582217,0.04377790720248496,63.06850854203066,25.918695157848106,0.4077477218794107
54.0,564,314,47,30479.0,24355,0.5910260143661425,0.013686662783925451,63.06850854203066,25.918695157848106,0.4077477218794107
53.9,11,3,2,592.9,24366,0.5912929528246942,0.0002669384585517375,63.06850854203066,25.918695157848106,0.4077477218794107
53.0,585,270,39,31005.0,24951,0.6054892253931276,0.014196272568433314,63.06850854203066,25.918695157848106,0.4077477218794107
52.0,76,40,9,3952.0,25027,0.6073335274703942,0.0018443020772665503,63.06850854203066,25.918695157848106,0.4077477218794107
51.5,34,18,10,1751.0,25061,0.6081586099786449,0.0008250825082508251,63.06850854203066,25.918695157848106,0.4077477218794107
51.0,3198,1478,57,163098.0,28259,0.6857649000194137,0.07760629004076879,63.06850854203066,25.918695157848106,0.4077477218794107
50.15,40,16,4,2006.0,28299,0.6867355853232382,0.0009706853038245001,63.06850854203066,25.918695157848106,0.4077477218794107
50.0,693,394,66,34670.0,28992,0.7035527082119977,0.016817122888759466,63.06850854203066,25.918695157848106,0.4077477218794107
49.6,10,5,1,496.0,29002,0.7037953795379538,0.00024267132595612501,63.06850854203066,25.918695157848106,0.4077477218794107
49.0,1598,626,26,78171.33,30600,0.7425742574257426,0.038778877887788776,63.06850854203066,25.918695157848106,0.4077477218794107
48.0,216,113,16,10368.0,30816,0.7478159580663949,0.0052417006406523005,63.06850854203066,25.918695157848106,0.4077477218794107
47.0,80,40,8,3760.0,30896,0.7497573286740439,0.0019413706076490001,63.06850854203066,25.918695157848106,0.4077477218794107
46.75,34,15,5,1589.5,30930,0.7505824111822947,0.0008250825082508251,63.06850854203066,25.918695157848106,0.4077477218794107
46.0,435,249,27,20010.0,31365,0.7611386138613861,0.010556202679091438,63.06850854203066,25.918695157848106,0.4077477218794107
45.0,2832,1362,61,127440.0,34197,0.8298631333721608,0.0687245195107746,63.06850854203066,25.918695157848106,0.4077477218794107
44.0,486,218,38,21384.0,34683,0.8416569598136284,0.011793826441467677,63.06850854203066,25.918695157848106,0.4077477218794107
43.35,8,3,3,346.8,34691,0.8418510968743933,0.00019413706076490002,63.06850854203066,25.918695157848106,0.4077477218794107
43.0,288,173,42,12384.0,34979,0.8488400310619297,0.006988934187536401,63.06850854203066,25.918695157848106,0.4077477218794107
42.0,55,28,12,2310.0,35034,0.8501747233546884,0.0013346922927586877,63.06850854203066,25.918695157848106,0.4077477218794107
41.25,2,1,1,82.5,35036,0.8502232576198796,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
41.0,1695,834,55,69416.0,36731,0.8913560473694428,0.04113278974956319,63.06850854203066,25.918695157848106,0.4077477218794107
40.8,30,15,5,1224.0,36761,0.8920840613473112,0.000728013977868375,63.06850854203066,25.918695157848106,0.4077477218794107
40.0,382,204,42,15280.0,37143,0.9013541059988351,0.009270044651523975,63.06850854203066,25.918695157848106,0.4077477218794107
