purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
99.0,3,2,1,297.0,3,0.0001918281220026856,0.0001918281220026856,33.67289148922566,11.154811147470026,0.3266797249763917
89.0,33,21,1,2937.0,36,0.002301937464032227,0.0021101093420295416,33.67289148922566,11.154811147470026,0.3266797249763917
87.0,12,6,1,1044.0,48,0.0030692499520429697,0.0007673124880107424,33.67289148922566,11.154811147470026,0.3266797249763917
79.0,173,92,1,13667.0,221,0.014131338320864505,0.011062088368821535,33.67289148922566,11.154811147470026,0.3266797249763917
77.0,5,4,1,385.0,226,0.014451051857535648,0.00031971353667114265,33.67289148922566,11.154811147470026,0.3266797249763917
69.0,37,20,1,2553.0,263,0.016816932028902103,0.0023658801713664556,33.67289148922566,11.154811147470026,0.3266797249763917
67.0,3,1,1,201.0,266,0.01700876015090479,0.0001918281220026856,33.67289148922566,11.154811147470026,0.3266797249763917
65.0,2,1,1,130.0,268,0.017136645565573247,0.00012788541466845707,33.67289148922566,11.154811147470026,0.3266797249763917
61.0,39,19,1,2379.0,307,0.01963041115160816,0.0024937655860349127,33.67289148922566,11.154811147470026,0.3266797249763917
60.0,31,16,2,1860.0,338,0.021612635078969242,0.0019822239273610846,33.67289148922566,11.154811147470026,0.3266797249763917
59.0,25,11,6,1475.0,363,0.023211202762324957,0.0015985676833557133,33.67289148922566,11.154811147470026,0.3266797249763917
58.0,5,3,3,290.0,368,0.0235309162989961,0.00031971353667114265,33.67289148922566,11.154811147470026,0.3266797249763917
56.0,29,17,3,1624.0,397,0.025385254811688726,0.0018543385126926274,33.67289148922566,11.154811147470026,0.3266797249763917
55.0,25,13,1,1375.0,422,0.02698382249504444,0.0015985676833557133,33.67289148922566,11.154811147470026,0.3266797249763917
54.0,59,34,9,3186.0,481,0.030756442227763924,0.0037726197327194832,33.67289148922566,11.154811147470026,0.3266797249763917
53.0,119,64,4,6307.0,600,0.03836562440053712,0.007609182172773195,33.67289148922566,11.154811147470026,0.3266797249763917
51.0,385,189,11,19635.0,985,0.06298356672421511,0.024617942323677984,33.67289148922566,11.154811147470026,0.3266797249763917
50.0,152,75,12,7600.0,1137,0.07270285823901784,0.009719291514802737,33.67289148922566,11.154811147470026,0.3266797249763917
49.0,59,32,9,2891.0,1196,0.07647547797173733,0.0037726197327194832,33.67289148922566,11.154811147470026,0.3266797249763917
48.0,185,100,8,8880.0,1381,0.0883048788285696,0.011829400856832279,33.67289148922566,11.154811147470026,0.3266797249763917
47.0,46,19,9,2162.0,1427,0.09124624336594411,0.0029413645373745126,33.67289148922566,11.154811147470026,0.3266797249763917
46.0,433,220,29,19918.0,1860,0.11893343564166507,0.027687192275720952,33.67289148922566,11.154811147470026,0.3266797249763917
45.0,415,202,17,18675.0,2275,0.14546965918536992,0.02653622354370484,33.67289148922566,11.154811147470026,0.3266797249763917
43.0,466,236,40,19978.5,2741,0.1752669608031204,0.029797301617750495,33.67289148922566,11.154811147470026,0.3266797249763917
42.0,18,11,2,756.0,2759,0.17641792953513652,0.0011509687320161136,33.67289148922566,11.154811147470026,0.3266797249763917
41.0,122,65,2,5002.0,2881,0.1842189398299124,0.0078010102947758805,33.67289148922566,11.154811147470026,0.3266797249763917
40.0,314,149,12,12560.0,3195,0.20429694993286016,0.020078010102947758,33.67289148922566,11.154811147470026,0.3266797249763917
39.0,938,426,12,36582.0,4133,0.26427520941236654,0.059978259479506364,33.67289148922566,11.154811147470026,0.3266797249763917
38.0,959,514,37,36443.0,5092,0.3255962657458917,0.061321056333525165,33.67289148922566,11.154811147470026,0.3266797249763917
37.0,613,296,48,22681.0,5705,0.36479314534177376,0.03919687959588209,33.67289148922566,11.154811147470026,0.3266797249763917
36.8,3,2,1,110.39999999999999,5708,0.36498497346377645,0.0001918281220026856,33.67289148922566,11.154811147470026,0.3266797249763917
36.0,125,73,29,4500.0,5833,0.372977811880555,0.007992838416778567,33.67289148922566,11.154811147470026,0.3266797249763917
35.0,2137,974,54,74795.0,7970,0.5096233774538014,0.13664556557324636,33.67289148922566,11.154811147470026,0.3266797249763917
34.5,29,12,1,1000.5,7999,0.511477715966494,0.0018543385126926274,33.67289148922566,11.154811147470026,0.3266797249763917
34.0,96,54,27,3264.0,8095,0.5176162158705799,0.006138499904085939,33.67289148922566,11.154811147470026,0.3266797249763917
33.0,10,5,2,330.0,8105,0.5182556429439222,0.0006394270733422853,33.67289148922566,11.154811147470026,0.3266797249763917
32.0,4,2,1,128.0,8109,0.5185114137732592,0.00025577082933691414,33.67289148922566,11.154811147470026,0.3266797249763917
31.0,669,353,21,20739.0,8778,0.5612890849798581,0.04277767120659889,33.67289148922566,11.154811147470026,0.3266797249763917
30.0,490,218,15,14700.0,9268,0.59262101157363,0.03133192659377198,33.67289148922566,11.154811147470026,0.3266797249763917
29.75,7,3,3,208.25,9275,0.5930686105249696,0.0004475989513395997,33.67289148922566,11.154811147470026,0.3266797249763917
29.6,23,12,3,680.8000000000001,9298,0.5945392927936569,0.0014706822686872563,33.67289148922566,11.154811147470026,0.3266797249763917
29.0,935,338,7,27115.0,10233,0.6543257241511605,0.059786431357503673,33.67289148922566,11.154811147470026,0.3266797249763917
28.5,2,1,1,57.0,10235,0.654453609565829,0.00012788541466845707,33.67289148922566,11.154811147470026,0.3266797249763917
28.0,318,165,26,8904.0,10553,0.6747873904981136,0.020333780932284672,33.67289148922566,11.154811147470026,0.3266797249763917
26.0,1326,691,33,34476.0,11879,0.7595754204233007,0.08478802992518704,33.67289148922566,11.154811147470026,0.3266797249763917
25.9,16,6,5,414.4,11895,0.7605985037406484,0.0010230833173476566,33.67289148922566,11.154811147470026,0.3266797249763917
25.0,864,349,38,21600.0,12759,0.8158450028774218,0.05524649913677345,33.67289148922566,11.154811147470026,0.3266797249763917
24.65,44,18,5,1084.6,12803,0.8186584820001279,0.002813479122706055,33.67289148922566,11.154811147470026,0.3266797249763917
24.5,5,3,3,122.5,12808,0.8189781955367991,0.00031971353667114265,33.67289148922566,11.154811147470026,0.3266797249763917
24.0,36,23,16,864.0,12844,0.8212801330008312,0.002301937464032227,33.67289148922566,11.154811147470026,0.3266797249763917
23.0,1301,671,37,29923.0,14145,0.9044695952426626,0.08318946224183132,33.67289148922566,11.154811147470026,0.3266797249763917
22.0,48,36,25,1056.0,14193,0.9075388451947055,0.0030692499520429697,33.67289148922566,11.154811147470026,0.3266797249763917
21.0,2,1,1,42.0,14195,0.907666730609374,0.00012788541466845707,33.67289148922566,11.154811147470026,0.3266797249763917
20.0,1027,403,19,20540.0,15222,0.9733358910416267,0.0656691604322527,33.67289148922566,11.154811147470026,0.3266797249763917
19.55,6,4,2,117.30000000000001,15228,0.973719547285632,0.0003836562440053712,33.67289148922566,11.154811147470026,0.3266797249763917
18.5,8,4,3,148.0,15236,0.9742310889443059,0.0005115416586738283,33.67289148922566,11.154811147470026,0.3266797249763917
18.4,10,4,2,184.0,15246,0.9748705160176482,0.0006394270733422853,33.67289148922566,11.154811147470026,0.3266797249763917
18.0,137,71,5,2466.0,15383,0.9836306669224375,0.008760150904789309,33.67289148922566,11.154811147470026,0.3266797249763917
17.5,39,17,14,682.5,15422,0.9861244325084724,0.0024937655860349127,33.67289148922566,11.154811147470026,0.3266797249763917
17.0,26,12,4,442.0,15448,0.9877869428991624,0.0016625103906899418,33.67289148922566,11.154811147470026,0.3266797249763917
16.1,6,1,1,96.6,15454,0.9881705991431677,0.0003836562440053712,33.67289148922566,11.154811147470026,0.3266797249763917
16.0,2,1,1,32.0,15456,0.9882984845578362,0.00012788541466845707,33.67289148922566,11.154811147470026,0.3266797249763917
15.0,106,45,1,1590.0,15562,0.9950764115352644,0.006777926977428224,33.67289148922566,11.154811147470026,0.3266797249763917
12.5,7,4,3,87.5,15569,0.995524010486604,0.0004475989513395997,33.67289148922566,11.154811147470026,0.3266797249763917
11.5,32,16,8,368.0,15601,0.9975701771212994,0.002046166634695313,33.67289148922566,11.154811147470026,0.3266797249763917
10.0,4,2,2,40.0,15605,0.9978259479506363,0.00025577082933691414,33.67289148922566,11.154811147470026,0.3266797249763917
5.0,34,3,1,170.0,15639,1.0,0.00217405204936377,33.67289148922566,11.154811147470026,0.3266797249763917
